id,RevisionId,AllocationId,TradeTypeName,SecurityId,SecurityType,Name,Ticker,CUSIP,ISIN,TradeDate,SettleDate,Quantity,Price,TradeFXRate,Principal,Interest,TotalCash,AllocationQTY,AllocationPrincipal,AllocationInterest,AllocationFees,AllocationCash,PortfolioName,CustodianName,StrategyName,Strategy1Name,Strategy2Name,Counterparty,AllocationRule,IsCustomAllocation
4262494,1,3668707,Buy,288806,AssetBacked,31359KEN3,NULL,31359KEN3,US31359KEN37,00:00.0,00:00.0,5200000,74,NULL,96062.09,0,96062.09,1560000,28818.63,0,0,28818.63,Optimum Holdings Partners,CS Prime,FNR ,Asset,DefaultS2,BOFAF,All,0
4262494,1,3668708,Buy,288806,AssetBacked,31359KEN3,NULL,31359KEN3,US31359KEN37,00:00.0,00:00.0,5200000,74,NULL,96062.09,0,96062.09,1040000,19212.42,0,0,19212.42,Redfield Accu-Fund,CS Prime,FNR ,Asset,DefaultS2,BOFAF,All,0
4262495,1,3668709,Buy,288807,AssetBacked,31364JZN6,NULL,31364JZN6,US31364JZN61,00:00.0,00:00.0,7000000,83,NULL,20961.61,0,20961.61,1400000,4192.32,0,0,4192.32,UNC Investment Fund,DBAB Prime,FNS,Asset,DefaultS2,BOFAF,All,0
4262495,1,3668710,Buy,288807,AssetBacked,31364JZN6,NULL,31364JZN6,US31364JZN61,00:00.0,00:00.0,7000000,83,NULL,20961.61,0,20961.61,2100000,6288.48,0,0,6288.48,Leatherwood Trust MA,DBAB Prime,FNS,Asset,DefaultS2,BOFAF,All,0
4262495,1,3668711,Buy,288807,AssetBacked,31364JZN6,NULL,31364JZN6,US31364JZN61,00:00.0,00:00.0,7000000,83,NULL,20961.61,0,20961.61,2100000,6288.48,0,0,6288.48,Optimum Holdings Partners,DBAB Prime,FNS,Asset,DefaultS2,BOFAF,All,0
4262495,1,3668712,Buy,288807,AssetBacked,31364JZN6,NULL,31364JZN6,US31364JZN61,00:00.0,00:00.0,7000000,83,NULL,20961.61,0,20961.61,1400000,4192.32,0,0,4192.32,Redfield Accu-Fund,DBAB Prime,FNS,Asset,DefaultS2,BOFAF,All,0
4262496,1,3668713,Buy,288821,Bond,912810FD5,NULL,912810FD5,US912810FD55,00:00.0,00:00.0,3000000,94,NULL,4274527.8,0,4274527.8,600000,854905.56,0,0,854905.56,UNC Investment Fund,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0
4262496,1,3668714,Buy,288821,Bond,912810FD5,NULL,912810FD5,US912810FD55,00:00.0,00:00.0,3000000,94,NULL,4274527.8,0,4274527.8,900000,1282358.34,0,0,1282358.34,Leatherwood Trust MA,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0
4262496,1,3668715,Buy,288821,Bond,912810FD5,NULL,912810FD5,US912810FD55,00:00.0,00:00.0,3000000,94,NULL,4274527.8,0,4274527.8,900000,1282358.34,0,0,1282358.34,Optimum Holdings Partners,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0
4262496,1,3668716,Buy,288821,Bond,912810FD5,NULL,912810FD5,US912810FD55,00:00.0,00:00.0,3000000,94,NULL,4274527.8,0,4274527.8,600000,854905.56,0,0,854905.56,Redfield Accu-Fund,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0
4262497,1,3668717,Buy,288824,Bond,912810PS1,NULL,912810PS1,US912810PS15,00:00.0,00:00.0,4200000,89,NULL,4544286.6,0,4544286.6,840000,908857.32,0,0,908857.32,UNC Investment Fund,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0
4262497,1,3668718,Buy,288824,Bond,912810PS1,NULL,912810PS1,US912810PS15,00:00.0,00:00.0,4200000,89,NULL,4544286.6,0,4544286.6,1260000,1363285.98,0,0,1363285.98,Leatherwood Trust MA,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0
4262497,1,3668719,Buy,288824,Bond,912810PS1,NULL,912810PS1,US912810PS15,00:00.0,00:00.0,4200000,89,NULL,4544286.6,0,4544286.6,1260000,1363285.98,0,0,1363285.98,Optimum Holdings Partners,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0
4262497,1,3668720,Buy,288824,Bond,912810PS1,NULL,912810PS1,US912810PS15,00:00.0,00:00.0,4200000,89,NULL,4544286.6,0,4544286.6,840000,908857.32,0,0,908857.32,Redfield Accu-Fund,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0
4262498,1,3668721,Buy,288822,Bond,912810FG8,NULL,912810FG8,US912810FG86,00:00.0,00:00.0,5040000,94,NULL,4737600,0,4737600,1008000,947520,0,0,947520,UNC Investment Fund,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262498,1,3668722,Buy,288822,Bond,912810FG8,NULL,912810FG8,US912810FG86,00:00.0,00:00.0,5040000,94,NULL,4737600,0,4737600,1512000,1421280,0,0,1421280,Leatherwood Trust MA,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262498,1,3668723,Buy,288822,Bond,912810FG8,NULL,912810FG8,US912810FG86,00:00.0,00:00.0,5040000,94,NULL,4737600,0,4737600,1512000,1421280,0,0,1421280,Optimum Holdings Partners,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262498,1,3668724,Buy,288822,Bond,912810FG8,NULL,912810FG8,US912810FG86,00:00.0,00:00.0,5040000,94,NULL,4737600,0,4737600,1008000,947520,0,0,947520,Redfield Accu-Fund,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262499,1,3668725,Buy,288823,Bond,912810FJ2,NULL,912810FJ2,US912810FJ26,00:00.0,00:00.0,3300000,70,NULL,2310000,0,2310000,660000,462000,0,0,462000,UNC Investment Fund,Well Prime,T,Asset,DefaultS2,CSFB,All,0
4262499,1,3668726,Buy,288823,Bond,912810FJ2,NULL,912810FJ2,US912810FJ26,00:00.0,00:00.0,3300000,70,NULL,2310000,0,2310000,990000,693000,0,0,693000,Leatherwood Trust MA,Well Prime,T,Asset,DefaultS2,CSFB,All,0
4262499,1,3668727,Buy,288823,Bond,912810FJ2,NULL,912810FJ2,US912810FJ26,00:00.0,00:00.0,3300000,70,NULL,2310000,0,2310000,990000,693000,0,0,693000,Optimum Holdings Partners,Well Prime,T,Asset,DefaultS2,CSFB,All,0
4262499,1,3668728,Buy,288823,Bond,912810FJ2,NULL,912810FJ2,US912810FJ26,00:00.0,00:00.0,3300000,70,NULL,2310000,0,2310000,660000,462000,0,0,462000,Redfield Accu-Fund,Well Prime,T,Asset,DefaultS2,CSFB,All,0
4262500,1,3668729,Buy,278767,Bond,912810PW2,NULL,912810PW2,US912810PW27,00:00.0,00:00.0,3700000,71,NULL,2627000,0,2627000,740000,525400,0,0,525400,UNC Investment Fund,CS Prime,T,Asset,DefaultS2,CSFB,All,0
4262500,1,3668730,Buy,278767,Bond,912810PW2,NULL,912810PW2,US912810PW27,00:00.0,00:00.0,3700000,71,NULL,2627000,0,2627000,1110000,788100,0,0,788100,Leatherwood Trust MA,CS Prime,T,Asset,DefaultS2,CSFB,All,0
4262500,1,3668731,Buy,278767,Bond,912810PW2,NULL,912810PW2,US912810PW27,00:00.0,00:00.0,3700000,71,NULL,2627000,0,2627000,1110000,788100,0,0,788100,Optimum Holdings Partners,CS Prime,T,Asset,DefaultS2,CSFB,All,0
4262500,1,3668732,Buy,278767,Bond,912810PW2,NULL,912810PW2,US912810PW27,00:00.0,00:00.0,3700000,71,NULL,2627000,0,2627000,740000,525400,0,0,525400,Redfield Accu-Fund,CS Prime,T,Asset,DefaultS2,CSFB,All,0
4262501,1,3668733,Buy,288825,Bond,912810PX0,NULL,912810PX0,US912810PX00,00:00.0,00:00.0,3100000,96,NULL,2976000,0,2976000,620000,595200,0,0,595200,UNC Investment Fund,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262501,1,3668734,Buy,288825,Bond,912810PX0,NULL,912810PX0,US912810PX00,00:00.0,00:00.0,3100000,96,NULL,2976000,0,2976000,930000,892800,0,0,892800,Leatherwood Trust MA,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262501,1,3668735,Buy,288825,Bond,912810PX0,NULL,912810PX0,US912810PX00,00:00.0,00:00.0,3100000,96,NULL,2976000,0,2976000,930000,892800,0,0,892800,Optimum Holdings Partners,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262501,1,3668736,Buy,288825,Bond,912810PX0,NULL,912810PX0,US912810PX00,00:00.0,00:00.0,3100000,96,NULL,2976000,0,2976000,620000,595200,0,0,595200,Redfield Accu-Fund,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262502,1,3668737,Buy,288826,Bond,912810QA9,NULL,912810QA9,US912810QA97,00:00.0,00:00.0,3500000,76,NULL,2660000,0,2660000,700000,532000,0,0,532000,UNC Investment Fund,Well Prime,T,Asset,DefaultS2,CSFB,All,0
4262502,1,3668738,Buy,288826,Bond,912810QA9,NULL,912810QA9,US912810QA97,00:00.0,00:00.0,3500000,76,NULL,2660000,0,2660000,1050000,798000,0,0,798000,Leatherwood Trust MA,Well Prime,T,Asset,DefaultS2,CSFB,All,0
4262502,1,3668739,Buy,288826,Bond,912810QA9,NULL,912810QA9,US912810QA97,00:00.0,00:00.0,3500000,76,NULL,2660000,0,2660000,1050000,798000,0,0,798000,Optimum Holdings Partners,Well Prime,T,Asset,DefaultS2,CSFB,All,0
4262502,1,3668740,Buy,288826,Bond,912810QA9,NULL,912810QA9,US912810QA97,00:00.0,00:00.0,3500000,76,NULL,2660000,0,2660000,700000,532000,0,0,532000,Redfield Accu-Fund,Well Prime,T,Asset,DefaultS2,CSFB,All,0
4262503,1,3668741,Buy,288854,IR Swap,DB CPI SWAP REC CPI 4/12/41 LCH,NULL,NULL,NULL,00:00.0,00:00.0,750000,2.08,NULL,1560000,0,1560000,150000,312000,0,0,312000,UNC Investment Fund,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262503,1,3668742,Buy,288854,IR Swap,DB CPI SWAP REC CPI 4/12/41 LCH,NULL,NULL,NULL,00:00.0,00:00.0,750000,2.08,NULL,1560000,0,1560000,225000,468000,0,0,468000,Leatherwood Trust MA,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262503,1,3668743,Buy,288854,IR Swap,DB CPI SWAP REC CPI 4/12/41 LCH,NULL,NULL,NULL,00:00.0,00:00.0,750000,2.08,NULL,1560000,0,1560000,225000,468000,0,0,468000,Optimum Holdings Partners,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262503,1,3668744,Buy,288854,IR Swap,DB CPI SWAP REC CPI 4/12/41 LCH,NULL,NULL,NULL,00:00.0,00:00.0,750000,2.08,NULL,1560000,0,1560000,150000,312000,0,0,312000,Redfield Accu-Fund,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262504,1,3668745,Sell Short,288853,IR Swap,DB CPI SWAP PAY 3.065% 4/12/41 LCH,NULL,NULL,NULL,00:00.0,00:00.0,750000,1.66,NULL,1245000,0,1245000,150000,249000,0,0,249000,UNC Investment Fund,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262504,1,3668746,Sell Short,288853,IR Swap,DB CPI SWAP PAY 3.065% 4/12/41 LCH,NULL,NULL,NULL,00:00.0,00:00.0,750000,1.66,NULL,1245000,0,1245000,225000,373500,0,0,373500,Leatherwood Trust MA,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262504,1,3668747,Sell Short,288853,IR Swap,DB CPI SWAP PAY 3.065% 4/12/41 LCH,NULL,NULL,NULL,00:00.0,00:00.0,750000,1.66,NULL,1245000,0,1245000,225000,373500,0,0,373500,Optimum Holdings Partners,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262504,1,3668748,Sell Short,288853,IR Swap,DB CPI SWAP PAY 3.065% 4/12/41 LCH,NULL,NULL,NULL,00:00.0,00:00.0,750000,1.66,NULL,1245000,0,1245000,150000,249000,0,0,249000,Redfield Accu-Fund,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262505,1,3668749,Buy,288836,IR Swap,BOA SWAP REC 1.2915% 07/07/26 CME,NULL,NULL,NULL,00:00.0,00:00.0,1000000,3,NULL,3000000,0,3000000,200000,600000,0,0,600000,UNC Investment Fund,BOFA swap,RATES,Asset,DefaultS2,BOFAS,All,0
4262505,1,3668750,Buy,288836,IR Swap,BOA SWAP REC 1.2915% 07/07/26 CME,NULL,NULL,NULL,00:00.0,00:00.0,1000000,3,NULL,3000000,0,3000000,300000,900000,0,0,900000,Leatherwood Trust MA,BOFA swap,RATES,Asset,DefaultS2,BOFAS,All,0
4262505,1,3668751,Buy,288836,IR Swap,BOA SWAP REC 1.2915% 07/07/26 CME,NULL,NULL,NULL,00:00.0,00:00.0,1000000,3,NULL,3000000,0,3000000,300000,900000,0,0,900000,Optimum Holdings Partners,BOFA swap,RATES,Asset,DefaultS2,BOFAS,All,0
4262505,1,3668752,Buy,288836,IR Swap,BOA SWAP REC 1.2915% 07/07/26 CME,NULL,NULL,NULL,00:00.0,00:00.0,1000000,3,NULL,3000000,0,3000000,200000,600000,0,0,600000,Redfield Accu-Fund,BOFA swap,RATES,Asset,DefaultS2,BOFAS,All,0
4262506,1,3668753,Sell Short,288835,IR Swap,BOA SWAP PAY 3ML 07/07/26 CME,NULL,NULL,NULL,00:00.0,00:00.0,1000000,0.48,NULL,480000,0,480000,200000,96000,0,0,96000,UNC Investment Fund,BOFA swap,RATES,Asset,DefaultS2,BOFAS,All,0
4262506,1,3668754,Sell Short,288835,IR Swap,BOA SWAP PAY 3ML 07/07/26 CME,NULL,NULL,NULL,00:00.0,00:00.0,1000000,0.48,NULL,480000,0,480000,300000,144000,0,0,144000,Leatherwood Trust MA,BOFA swap,RATES,Asset,DefaultS2,BOFAS,All,0
4262506,1,3668755,Sell Short,288835,IR Swap,BOA SWAP PAY 3ML 07/07/26 CME,NULL,NULL,NULL,00:00.0,00:00.0,1000000,0.48,NULL,480000,0,480000,300000,144000,0,0,144000,Optimum Holdings Partners,BOFA swap,RATES,Asset,DefaultS2,BOFAS,All,0
4262506,1,3668756,Sell Short,288835,IR Swap,BOA SWAP PAY 3ML 07/07/26 CME,NULL,NULL,NULL,00:00.0,00:00.0,1000000,0.48,NULL,480000,0,480000,200000,96000,0,0,96000,Redfield Accu-Fund,BOFA swap,RATES,Asset,DefaultS2,BOFAS,All,0
4262507,1,3668757,Sell Short,288856,Swaption,DB REC SWAPTION 0.25% 6/30/21,NULL,NULL,NULL,00:00.0,00:00.0,50000,2.36,NULL,118000,0,118000,10000,23600,0,0,23600,UNC Investment Fund,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262507,1,3668758,Sell Short,288856,Swaption,DB REC SWAPTION 0.25% 6/30/21,NULL,NULL,NULL,00:00.0,00:00.0,50000,2.36,NULL,118000,0,118000,15000,35400,0,0,35400,Leatherwood Trust MA,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262507,1,3668759,Sell Short,288856,Swaption,DB REC SWAPTION 0.25% 6/30/21,NULL,NULL,NULL,00:00.0,00:00.0,50000,2.36,NULL,118000,0,118000,15000,35400,0,0,35400,Optimum Holdings Partners,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262507,1,3668760,Sell Short,288856,Swaption,DB REC SWAPTION 0.25% 6/30/21,NULL,NULL,NULL,00:00.0,00:00.0,50000,2.36,NULL,118000,0,118000,10000,23600,0,0,23600,Redfield Accu-Fund,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262508,1,3668761,Sell Short,288855,Swaption,DB REC SWAPTION 0.25% 07/01/21,NULL,NULL,NULL,00:00.0,00:00.0,50000,2.56,NULL,128000,0,128000,10000,25600,0,0,25600,UNC Investment Fund,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262508,1,3668762,Sell Short,288855,Swaption,DB REC SWAPTION 0.25% 07/01/21,NULL,NULL,NULL,00:00.0,00:00.0,50000,2.56,NULL,128000,0,128000,15000,38400,0,0,38400,Leatherwood Trust MA,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262508,1,3668763,Sell Short,288855,Swaption,DB REC SWAPTION 0.25% 07/01/21,NULL,NULL,NULL,00:00.0,00:00.0,50000,2.56,NULL,128000,0,128000,15000,38400,0,0,38400,Optimum Holdings Partners,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262508,1,3668764,Sell Short,288855,Swaption,DB REC SWAPTION 0.25% 07/01/21,NULL,NULL,NULL,00:00.0,00:00.0,50000,2.56,NULL,128000,0,128000,10000,25600,0,0,25600,Redfield Accu-Fund,DBAB swap,RATES,Asset,DefaultS2,DBABS,All,0
4262509,1,3668765,Sell Short,288851,Swaption,CS SWAPTION STRADDLE 1.30% 06/07/21,NULL,NULL,NULL,00:00.0,00:00.0,50000,0.02,NULL,1000,0,1000,10000,200,0,0,200,UNC Investment Fund,CSI Swap,RATES,Asset,DefaultS2,FBCOS,All,0
4262509,1,3668766,Sell Short,288851,Swaption,CS SWAPTION STRADDLE 1.30% 06/07/21,NULL,NULL,NULL,00:00.0,00:00.0,50000,0.02,NULL,1000,0,1000,15000,300,0,0,300,Leatherwood Trust MA,CSI Swap,RATES,Asset,DefaultS2,FBCOS,All,0
4262509,1,3668767,Sell Short,288851,Swaption,CS SWAPTION STRADDLE 1.30% 06/07/21,NULL,NULL,NULL,00:00.0,00:00.0,50000,0.02,NULL,1000,0,1000,15000,300,0,0,300,Optimum Holdings Partners,CSI Swap,RATES,Asset,DefaultS2,FBCOS,All,0
4262509,1,3668768,Sell Short,288851,Swaption,CS SWAPTION STRADDLE 1.30% 06/07/21,NULL,NULL,NULL,00:00.0,00:00.0,50000,0.02,NULL,1000,0,1000,10000,200,0,0,200,Redfield Accu-Fund,CSI Swap,RATES,Asset,DefaultS2,FBCOS,All,0
4262510,1,3668769,Sell Short,288852,Swaption,CS SWAPTION STRADDLE 1.315% 3/23/21,NULL,NULL,NULL,00:00.0,00:00.0,50000,3.58,NULL,179000,0,179000,10000,35800,0,0,35800,UNC Investment Fund,CSI Swap,RATES,Asset,DefaultS2,FBCOS,All,0
4262510,1,3668770,Sell Short,288852,Swaption,CS SWAPTION STRADDLE 1.315% 3/23/21,NULL,NULL,NULL,00:00.0,00:00.0,50000,3.58,NULL,179000,0,179000,15000,53700,0,0,53700,Leatherwood Trust MA,CSI Swap,RATES,Asset,DefaultS2,FBCOS,All,0
4262510,1,3668771,Sell Short,288852,Swaption,CS SWAPTION STRADDLE 1.315% 3/23/21,NULL,NULL,NULL,00:00.0,00:00.0,50000,3.58,NULL,179000,0,179000,15000,53700,0,0,53700,Optimum Holdings Partners,CSI Swap,RATES,Asset,DefaultS2,FBCOS,All,0
4262510,1,3668772,Sell Short,288852,Swaption,CS SWAPTION STRADDLE 1.315% 3/23/21,NULL,NULL,NULL,00:00.0,00:00.0,50000,3.58,NULL,179000,0,179000,10000,35800,0,0,35800,Redfield Accu-Fund,CSI Swap,RATES,Asset,DefaultS2,FBCOS,All,0
4262511,1,3668773,Buy,279524,Equity,IBM,IBM,459200101,US4592001014,00:00.0,00:00.0,51100,104.778,NULL,5354155.8,0,5354155.8,10000,1047780,0,0,1047780,UNC Investment Fund,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0
4262511,1,3668774,Buy,279524,Equity,IBM,IBM,459200101,US4592001014,00:00.0,00:00.0,51100,104.778,NULL,5354155.8,0,5354155.8,15000,1571670,0,0,1571670,Leatherwood Trust MA,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0
4262511,1,3668775,Buy,279524,Equity,IBM,IBM,459200101,US4592001014,00:00.0,00:00.0,51100,104.778,NULL,5354155.8,0,5354155.8,16100,1686925.8,0,0,1686925.8,Optimum Holdings Partners,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0
4262511,1,3668776,Buy,279524,Equity,IBM,IBM,459200101,US4592001014,00:00.0,00:00.0,51100,104.778,NULL,5354155.8,0,5354155.8,10000,1047780,0,0,1047780,Redfield Accu-Fund,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0
4262512,1,3668905,Sell Short,279728,Equity,MRK,MRK,58933Y105,US58933Y1055,00:00.0,00:00.0,61600,68.283,NULL,4206232.8,0,4206232.8,12000,819396,0,0,819396,UNC Investment Fund,DBAB Prime,MRK,Asset,DefaultS2,BOFA,All,0
4262512,1,3668906,Sell Short,279728,Equity,MRK,MRK,58933Y105,US58933Y1055,00:00.0,00:00.0,61600,68.283,NULL,4206232.8,0,4206232.8,18000,1229094,0,0,1229094,Leatherwood Trust MA,DBAB Prime,MRK,Asset,DefaultS2,BOFA,All,0
4262512,1,3668907,Sell Short,279728,Equity,MRK,MRK,58933Y105,US58933Y1055,00:00.0,00:00.0,61600,68.283,NULL,4206232.8,0,4206232.8,19600,1338346.8,0,0,1338346.8,Optimum Holdings Partners,DBAB Prime,MRK,Asset,DefaultS2,BOFA,All,0
4262512,1,3668908,Sell Short,279728,Equity,MRK,MRK,58933Y105,US58933Y1055,00:00.0,00:00.0,61600,68.283,NULL,4206232.8,0,4206232.8,12000,819396,0,0,819396,Redfield Accu-Fund,DBAB Prime,MRK,Asset,DefaultS2,BOFA,All,0
4262515,1,3668777,Buy,280258,Equity,RTX,RTX,7.55E+105,US75513E1010,00:00.0,00:00.0,23000,55.548,NULL,1277604,0,1277604,5000,277740,0,0,277740,UNC Investment Fund,DBAB Prime,UTX,Asset,DefaultS2,CSFB,All,0
4262515,1,3668778,Buy,280258,Equity,RTX,RTX,7.55E+105,US75513E1010,00:00.0,00:00.0,23000,55.548,NULL,1277604,0,1277604,7000,388836,0,0,388836,Leatherwood Trust MA,DBAB Prime,UTX,Asset,DefaultS2,CSFB,All,0
4262515,1,3668779,Buy,280258,Equity,RTX,RTX,7.55E+105,US75513E1010,00:00.0,00:00.0,23000,55.548,NULL,1277604,0,1277604,6000,333288,0,0,333288,Optimum Holdings Partners,DBAB Prime,UTX,Asset,DefaultS2,CSFB,All,0
4262515,1,3668780,Buy,280258,Equity,RTX,RTX,7.55E+105,US75513E1010,00:00.0,00:00.0,23000,55.548,NULL,1277604,0,1277604,5000,277740,0,0,277740,Redfield Accu-Fund,DBAB Prime,UTX,Asset,DefaultS2,CSFB,All,0
4262516,1,3668909,Buy,272584,Equity,SAP GR,SAP,NULL,DE0007164600,00:00.0,00:00.0,14000,108.9,NULL,1524600,0,1524600,3000,326700,0,0,326700,UNC Investment Fund,Well Prime,SAP,Asset,DefaultS2,CSFB,All,0
4262516,1,3668910,Buy,272584,Equity,SAP GR,SAP,NULL,DE0007164600,00:00.0,00:00.0,14000,108.9,NULL,1524600,0,1524600,4000,435600,0,0,435600,Leatherwood Trust MA,Well Prime,SAP,Asset,DefaultS2,CSFB,All,0
4262516,1,3668911,Buy,272584,Equity,SAP GR,SAP,NULL,DE0007164600,00:00.0,00:00.0,14000,108.9,NULL,1524600,0,1524600,4000,435600,0,0,435600,Optimum Holdings Partners,Well Prime,SAP,Asset,DefaultS2,CSFB,All,0
4262516,1,3668912,Buy,272584,Equity,SAP GR,SAP,NULL,DE0007164600,00:00.0,00:00.0,14000,108.9,NULL,1524600,0,1524600,3000,326700,0,0,326700,Redfield Accu-Fund,Well Prime,SAP,Asset,DefaultS2,CSFB,All,0
4262517,1,3668781,Sell Short,288831,Equity,BARC LN,BARC,NULL,GB0031348658,00:00.0,00:00.0,3500,100.674,NULL,352359,0,352359,700,70471.8,0,0,70471.8,UNC Investment Fund,CS Prime,BARC,Asset,DefaultS2,CSFB,All,0
4262517,1,3668782,Sell Short,288831,Equity,BARC LN,BARC,NULL,GB0031348658,00:00.0,00:00.0,3500,100.674,NULL,352359,0,352359,1050,105707.7,0,0,105707.7,Leatherwood Trust MA,CS Prime,BARC,Asset,DefaultS2,CSFB,All,0
4262517,1,3668783,Sell Short,288831,Equity,BARC LN,BARC,NULL,GB0031348658,00:00.0,00:00.0,3500,100.674,NULL,352359,0,352359,1050,105707.7,0,0,105707.7,Optimum Holdings Partners,CS Prime,BARC,Asset,DefaultS2,CSFB,All,0
4262517,1,3668784,Sell Short,288831,Equity,BARC LN,BARC,NULL,GB0031348658,00:00.0,00:00.0,3500,100.674,NULL,352359,0,352359,700,70471.8,0,0,70471.8,Redfield Accu-Fund,CS Prime,BARC,Asset,DefaultS2,CSFB,All,0
4262518,1,3668785,Buy,288817,Equity,7974 JT,7974 JT,NULL,JP3756600007,00:00.0,00:00.0,4900,43452,NULL,212914800,0,212914800,980,42582960,0,0,42582960,UNC Investment Fund,DBAB Prime,NINTENDO,Asset,DefaultS2,CITI,All,0
4262518,1,3668786,Buy,288817,Equity,7974 JT,7974 JT,NULL,JP3756600007,00:00.0,00:00.0,4900,43452,NULL,212914800,0,212914800,1470,63874440,0,0,63874440,Leatherwood Trust MA,DBAB Prime,NINTENDO,Asset,DefaultS2,CITI,All,0
4262518,1,3668787,Buy,288817,Equity,7974 JT,7974 JT,NULL,JP3756600007,00:00.0,00:00.0,4900,43452,NULL,212914800,0,212914800,1470,63874440,0,0,63874440,Optimum Holdings Partners,DBAB Prime,NINTENDO,Asset,DefaultS2,CITI,All,0
4262518,1,3668788,Buy,288817,Equity,7974 JT,7974 JT,NULL,JP3756600007,00:00.0,00:00.0,4900,43452,NULL,212914800,0,212914800,980,42582960,0,0,42582960,Redfield Accu-Fund,DBAB Prime,NINTENDO,Asset,DefaultS2,CITI,All,0
4262519,1,3668789,Buy,288830,Equity,BAL AU,BAL,NULL,AU000000BAL8,00:00.0,00:00.0,475000,5.35,NULL,2541250,0,2541250,95000,508250,0,0,508250,UNC Investment Fund,Well Prime,BAL,Asset,DefaultS2,CITI,All,0
4262519,1,3668790,Buy,288830,Equity,BAL AU,BAL,NULL,AU000000BAL8,00:00.0,00:00.0,475000,5.35,NULL,2541250,0,2541250,143000,765050,0,0,765050,Leatherwood Trust MA,Well Prime,BAL,Asset,DefaultS2,CITI,All,0
4262519,1,3668791,Buy,288830,Equity,BAL AU,BAL,NULL,AU000000BAL8,00:00.0,00:00.0,475000,5.35,NULL,2541250,0,2541250,142000,759700,0,0,759700,Optimum Holdings Partners,Well Prime,BAL,Asset,DefaultS2,CITI,All,0
4262519,1,3668792,Buy,288830,Equity,BAL AU,BAL,NULL,AU000000BAL8,00:00.0,00:00.0,475000,5.35,NULL,2541250,0,2541250,95000,508250,0,0,508250,Redfield Accu-Fund,Well Prime,BAL,Asset,DefaultS2,CITI,All,0
4262520,1,3668793,Buy,288833,Equity,BNP FP,BNP,NULL,FR0000131104,00:00.0,00:00.0,25000,31.059,NULL,776475,0,776475,5000,155295,0,0,155295,UNC Investment Fund,CS Prime,BNP,Asset,DefaultS2,CITI,All,0
4262520,1,3668794,Buy,288833,Equity,BNP FP,BNP,NULL,FR0000131104,00:00.0,00:00.0,25000,31.059,NULL,776475,0,776475,8000,248472,0,0,248472,Leatherwood Trust MA,CS Prime,BNP,Asset,DefaultS2,CITI,All,0
4262520,1,3668795,Buy,288833,Equity,BNP FP,BNP,NULL,FR0000131104,00:00.0,00:00.0,25000,31.059,NULL,776475,0,776475,7000,217413,0,0,217413,Optimum Holdings Partners,CS Prime,BNP,Asset,DefaultS2,CITI,All,0
4262520,1,3668796,Buy,288833,Equity,BNP FP,BNP,NULL,FR0000131104,00:00.0,00:00.0,25000,31.059,NULL,776475,0,776475,5000,155295,0,0,155295,Redfield Accu-Fund,CS Prime,BNP,Asset,DefaultS2,CITI,All,0
4262521,1,3668797,Buy,288862,Option,IBM   220117P00150000,IBM,459200101,US4592001014,00:00.0,00:00.0,200,9.2,NULL,184000,0,184000,40,36800,0,0,36800,UNC Investment Fund,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0
