AsOfDate,OpenDate,CloseDate,ShortName,PortfolioName,StrategyRefShortName,Strategy1RefShortName,Strategy2RefShortName,CustodianName,DirectionName,SecurityId,SecurityTypeName,SecName,StartQty,Qty,StartPrice,Price,StartFXRate,FXRate,MV_Local,MV_Base,PL_DTD,PL_QTD,PL_MTD,PL_YTD
01/08/23,23/05/23,NULL,MNC Inv,MNC Investment Fund, Default,Finance,DefaultS2,CS Prime,Long,290112,Repo Contract,Reverse Repo 127693AC3 05/23/2023 06/23/2023 ABGS 5%,250000,250000,0,90,1,1,0,0,0,0,0,-225000
01/08/23,23/05/23,NULL,Heather,Heather, Default,Finance,DefaultS2,CS Prime,Long,290112,Repo Contract,Reverse Repo 127693AC3 05/23/2023 06/23/2023 ABGS 5%,1500000,1500000,0,90,1,1,0,0,0,0,0,-1350000
01/08/23,23/05/23,NULL,Opium,Opium Holdings Partners, Default,Finance,DefaultS2,CS Prime,Long,290112,Repo Contract,Reverse Repo 127693AC3 05/23/2023 06/23/2023 ABGS 5%,1500000,1500000,0,90,1,1,0,0,0,0,0,-1350000
01/08/23,23/05/23,NULL,Garfield,Garfield, Default,Finance,DefaultS2,Well Prime,Long,290112,Repo Contract,Reverse Repo 127693AC3 05/23/2023 06/23/2023 ABGS 5%,1750000,1750000,0,90,1,1,0,0,0,0,0,-1575000
01/08/23,29/06/22,NULL,Heather,Heather, Default,Asset,DefaultS2,CS Prime,Long,289044,Bond,Goldman Sachs Floater,429000,429000,0,100,1,1,0,0,0,0,0,0
01/08/23,29/06/22,NULL,MNC Inv,MNC Investment Fund, Default,Asset,DefaultS2,CS Prime,Long,289044,Bond,Goldman Sachs Floater,71000,71000,0,100,1,1,0,0,0,0,0,0
01/08/23,29/06/22,NULL,Garfield,Garfield, Default,Asset,DefaultS2,Well Prime,Long,289044,Bond,Goldman Sachs Floater,500000,500000,0,100,1,1,0,0,0,0,0,0
01/08/23,21/06/21,NULL,MNC Inv,MNC Investment Fund,StrategyDemo,Hedge,DefaultS2,BOFA swap,Long,290034,CDS Contract,CDS AA 1% 03/20/22 USD SR XR [BOFAS] +1.52pts (305bps),142857,142857,0,1.52,1,1,0,0,-3.9683,-126.984,-3.9683,-123.0158
01/08/23,21/06/21,NULL,Heather,Heather,StrategyDemo,Hedge,DefaultS2,BOFA swap,Long,290034,CDS Contract,CDS AA 1% 03/20/22 USD SR XR [BOFAS] +1.52pts (305bps),857143,857143,0,1.52,1,1,0,0,-23.8095,-761.9049,-23.8095,-738.0954
01/08/23,21/06/21,NULL,Garfield,Garfield,StrategyDemo,Hedge,DefaultS2,BOFA swap,Long,290034,CDS Contract,CDS AA 1% 03/20/22 USD SR XR [BOFAS] +1.52pts (305bps),1000000,1000000,0,1.52,1,1,0,0,-27.7778,-888.8889,-27.7778,-861.1111
01/08/23,21/06/21,NULL,Heather,Heather,StrategyDemo,Hedge,DefaultS2,BOFA swap,Long,290035,CDS Contract,CDS AA 1% 03/20/22 USD SR XR [BNYC] +1.52pts (305bps),857143,857143,0,1.52,1,1,0,0,-23.8095,-761.9049,-23.8095,-738.0954
01/08/23,21/06/21,NULL,Garfield,Garfield,StrategyDemo,Hedge,DefaultS2,BOFA swap,Long,290035,CDS Contract,CDS AA 1% 03/20/22 USD SR XR [BNYC] +1.52pts (305bps),1000000,1000000,0,1.52,1,1,0,0,-27.7778,-888.8889,-27.7778,-861.1111
01/08/23,21/06/21,NULL,MNC Inv,MNC Investment Fund,StrategyDemo,Hedge,DefaultS2,BOFA swap,Long,290035,CDS Contract,CDS AA 1% 03/20/22 USD SR XR [BNYC] +1.52pts (305bps),142857,142857,0,1.52,1,1,0,0,-3.9683,-126.984,-3.9683,-123.0158
01/08/23,21/06/21,NULL,MNC Inv,MNC Investment Fund,StrategyDemo,Hedge,DefaultS2,BOFA swap,Long,290036,CDS Contract,CDS AA 1% 03/20/22 USD SR XR [GSCO] +1.52pts (305bps),142857,142857,0,1.52,1,1,0,0,-3.9683,-126.984,-3.9683,-123.0158
01/08/23,21/06/21,NULL,Heather,Heather,StrategyDemo,Hedge,DefaultS2,BOFA swap,Long,290036,CDS Contract,CDS AA 1% 03/20/22 USD SR XR [GSCO] +1.52pts (305bps),857143,857143,0,1.52,1,1,0,0,-23.8095,-761.9049,-23.8095,-738.0954
01/08/23,21/06/21,NULL,Garfield,Garfield,StrategyDemo,Hedge,DefaultS2,BOFA swap,Long,290036,CDS Contract,CDS AA 1% 03/20/22 USD SR XR [GSCO] +1.52pts (305bps),1000000,1000000,0,1.52,1,1,0,0,-27.7778,-888.8889,-27.7778,-861.1111
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,Hedge Funds,DefaultS1,DefaultS2,CS Prime,Long,288242,Fund Holding,Bridgewater Pure Alpha Fund (Opium),1500000,1500000,1,1,1,1,1500000,1500000,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,Hedge Funds,DefaultS1,DefaultS2,CS Prime,Long,288243,Fund Holding,Cerberus CMBS Opportunities Fund (Opium),5000000,5000000,1,1,1,1,5000000,5000000,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,Hedge Funds,DefaultS1,DefaultS2,CS Prime,Long,288231,Fund Holding,"Farallon Capital Partners, L.P. (Opium)",2000000,2000000,1,1,1,1,2000000,2000000,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,Hedge Funds,DefaultS1,DefaultS2,CS Prime,Long,288239,Fund Holding,Ares ACRE Fund (Opium),1000000,1000000,1,1,1,1,1000000,1000000,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,Private Equity,DefaultS1,DefaultS2,CS Prime,Long,287998,Fund Holding,"Bain Capital Europe III, L.P. (Garfield)",2500000,2500000,1,1,1,1,2500000,2500000,0,0,0,0
01/08/23,04/03/20,NULL,NorthPoint,Northpoint 401K,Private Equity,DefaultS1,DefaultS2,CS Prime,Long,287973,Fund Holding,"Bain Capital Fund X, L.P. (NorthPoint)",1000000,1000000,1,1,1,1,1000000,1000000,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,Private Equity,DefaultS1,DefaultS2,CS Prime,Long,287977,Fund Holding,"Bain Capital Europe III, L.P. (Leatherwood)",3000000,3000000,1,1,1,1,3000000,3000000,0,0,0,0
01/08/23,04/03/20,NULL,NorthPoint,Northpoint 401K,Private Equity,DefaultS1,DefaultS2,CS Prime,Long,287985,Fund Holding,"Bain Capital Europe III, L.P. (NorthPoint)",3000000,3000000,1,1,1,1,3000000,3000000,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,Private Equity,DefaultS1,DefaultS2,CS Prime,Long,287963,Fund Holding,"Bain Capital Fund X, L.P. (Opium)",6000000,6000000,1,1,1,1,6000000,6000000,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,Private Equity,DefaultS1,DefaultS2,CS Prime,Long,287965,Fund Holding,"Bain Capital Europe III, L.P. (Opium)",3000000,3000000,1,1,1,1,3000000,3000000,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,Private Equity,DefaultS1,DefaultS2,CS Prime,Long,287968,Fund Holding,"Sankaty Credit Opportunities III, L.P. (Opium)",4000000,4000000,1,1,1,1,4000000,4000000,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,Global Equity,DefaultS1,DefaultS2,CS Prime,Long,288241,Fund Holding,Bridgewater All Weather Fund  (Opium),10000000,10000000,1,1,1,1,10000000,10000000,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,Non-U.S. Equity - Emerging Markets,DefaultS1,DefaultS2,CS Prime,Long,287983,Fund Holding,"Gaoling Fund, L.P. (Opium)",7000000,7000000,1,1,1,1,7000000,7000000,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,Global Fixed Income - High Yield,DefaultS1,DefaultS2,CS Prime,Long,287970,Fund Holding,"Hillhouse Fund II, L.P. (Garfield)",6000000,6000000,1,1,1,1,6000000,6000000,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,Global Fixed Income - High Yield,DefaultS1,DefaultS2,CS Prime,Long,287979,Fund Holding,"Hillhouse Fund II, L.P. (Opium)",6000000,6000000,1,1,1,1,6000000,6000000,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,Global Fixed Income - High Yield,DefaultS1,DefaultS2,CS Prime,Long,288244,Fund Holding,Marathon European Credit Opportunities Fund II (Opium),7000000,7000000,1,1,1,1,7000000,7000000,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,Global Fixed Income - Investment Grade,DefaultS1,DefaultS2,CS Prime,Long,288240,Fund Holding,Brevan Howard Multi Strategy Master Fund (Opium),4000000,4000000,1,1,1,1,4000000,4000000,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,Real Estate,DefaultS1,DefaultS2,CS Prime,Long,287996,Fund Holding,"Rockpoint Real Estate Fund IV, L.P. (Opium)",8000000,8000000,1,1,1,1,8000000,8000000,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,Real Estate,DefaultS1,DefaultS2,CS Prime,Long,287997,Fund Holding,"Rockpoint Real Estate Fund III, L.P. (Leatherwood)",4000000,4000000,1,1,1,1,4000000,4000000,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,Real Estate,DefaultS1,DefaultS2,CS Prime,Long,287976,Fund Holding,"Rockpoint Real Estate Fund IV, L.P. (Garfield)",2000000,2000000,1,1,1,1,2000000,2000000,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,AA ,Asset,DefaultS2,CS Prime,Long,287922,Bond,013817AK7,1200000,1200000,98,98,1,1,1176000,1176000,-3.57,11997.0448,-3.57,71997.025
01/08/23,04/03/20,NULL,Garfield,Garfield,AA ,Asset,DefaultS2,CS Prime,Long,287922,Bond,013817AK7,1200000,1200000,98,98,1,1,1176000,1176000,-3.57,11997.0448,-3.57,71997.025
01/08/23,04/03/20,NULL,Heather,Heather,AA ,Asset,DefaultS2,CS Prime,Long,287922,Bond,013817AK7,1800000,1800000,98,98,1,1,1764000,1764000,-5.355,17995.5673,-5.355,107995.5375
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,AA ,Asset,DefaultS2,CS Prime,Long,287922,Bond,013817AK7,1800000,1800000,98,98,1,1,1764000,1764000,-5.355,17995.5673,-5.355,107995.5375
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,AA ,Finance,DefaultS2,CS Prime,Short,288918,Repo Contract,Repo 013817AK7 01/03/2017 01/06/2017 BRCL,-1103000,-1103000,88,88,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,AA ,Finance,DefaultS2,CS Prime,Short,288918,Repo Contract,Repo 013817AK7 01/03/2017 01/06/2017 BRCL,-1621000,-1621000,88,88,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,AA ,Finance,DefaultS2,CS Prime,Short,288918,Repo Contract,Repo 013817AK7 01/03/2017 01/06/2017 BRCL,-2106000,-2106000,88,88,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,AA ,Finance,DefaultS2,CS Prime,Short,288918,Repo Contract,Repo 013817AK7 01/03/2017 01/06/2017 BRCL,-1170000,-1170000,88,88,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CWL ,Finance,DefaultS2,CS Prime,Short,288910,Repo Contract,Repo 126670LQ9 01/03/2017 01/06/2017 MSCOF,-1186000,-1186000,77,77,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,CWL ,Finance,DefaultS2,CS Prime,Short,288910,Repo Contract,Repo 126670LQ9 01/03/2017 01/06/2017 MSCOF,-1743000,-1743000,77,77,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CWL ,Finance,DefaultS2,CS Prime,Short,288910,Repo Contract,Repo 126670LQ9 01/03/2017 01/06/2017 MSCOF,-2263000,-2263000,77,77,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,CWL ,Finance,DefaultS2,CS Prime,Short,288910,Repo Contract,Repo 126670LQ9 01/03/2017 01/06/2017 MSCOF,-1258000,-1258000,77,77,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,CWL ,Asset,DefaultS2,CS Prime,Long,288796,AssetBacked,126670LQ9,1290000,1290000,73,73,1,1,941700,941700,61.1754,-12716.4739,61.1754,-51477.6492
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CWL ,Asset,DefaultS2,CS Prime,Long,288796,AssetBacked,126670LQ9,1935000,1935000,73,73,1,1,1412550,1412550,91.7631,-19074.7108,91.7631,-77216.4739
01/08/23,04/03/20,NULL,Heather,Heather,CWL ,Asset,DefaultS2,CS Prime,Long,288796,AssetBacked,126670LQ9,1935000,1935000,73,73,1,1,1412550,1412550,91.7631,-19074.7108,91.7631,-77216.4739
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CWL ,Asset,DefaultS2,CS Prime,Long,288796,AssetBacked,126670LQ9,1290000,1290000,73,73,1,1,941700,941700,61.1754,-12716.4739,61.1754,-51477.6492
01/08/23,04/03/20,NULL,Garfield,Garfield,FNR ,Asset,DefaultS2,CS Prime,Long,288806,AssetBacked,31359KEN3,3120000,3120000,74,74,1,1,57637.2526,57637.2526,0,28.1263,0,14.0631
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,FNR ,Asset,DefaultS2,CS Prime,Long,288806,AssetBacked,31359KEN3,4680000,4680000,74,74,1,1,86455.8789,86455.8789,0,42.1894,0,21.0947
01/08/23,04/03/20,NULL,Heather,Heather,FNR ,Asset,DefaultS2,CS Prime,Long,288806,AssetBacked,31359KEN3,4680000,4680000,74,74,1,1,86455.8789,86455.8789,0,42.1894,0,21.0947
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,FNR ,Asset,DefaultS2,CS Prime,Long,288806,AssetBacked,31359KEN3,3120000,3120000,74,74,1,1,57637.2526,57637.2526,0,28.1263,0,14.0631
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,CSI Swap,Long,288865,Swaption,JPM SWAPTION PAY 3.00% 07/28/26,90000,90000,3.58,3.58,1,1,322200,322200,0,2700,0,16200
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,CSI Swap,Long,288865,Swaption,JPM SWAPTION PAY 3.00% 07/28/26,135000,135000,3.58,3.58,1,1,483300,483300,0,4050,0,24300
01/08/23,04/03/20,NULL,Garfield,Garfield,RATES,Asset,DefaultS2,CSI Swap,Long,288865,Swaption,JPM SWAPTION PAY 3.00% 07/28/26,90000,90000,3.58,3.58,1,1,322200,322200,0,2700,0,16200
01/08/23,04/03/20,NULL,Heather,Heather,RATES,Asset,DefaultS2,CSI Swap,Long,288865,Swaption,JPM SWAPTION PAY 3.00% 07/28/26,135000,135000,3.58,3.58,1,1,483300,483300,0,4050,0,24300
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,BOFA swap,Short,288835,IR Swap,BOA SWAP PAY 3ML 07/07/26 CME,-600000,-600000,0,0.48,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,BOFA swap,Short,288835,IR Swap,BOA SWAP PAY 3ML 07/07/26 CME,-900000,-900000,0,0.48,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,RATES,Asset,DefaultS2,BOFA swap,Short,288835,IR Swap,BOA SWAP PAY 3ML 07/07/26 CME,-900000,-900000,0,0.48,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,RATES,Asset,DefaultS2,BOFA swap,Short,288835,IR Swap,BOA SWAP PAY 3ML 07/07/26 CME,-600000,-600000,0,0.48,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,RATES,Asset,DefaultS2,BOFA swap,Long,288836,IR Swap,BOA SWAP REC 1.2915% 07/07/26 CME,600000,600000,3.08,3.08,1,1,1848000,1848000,0,6000,0,48000
01/08/23,04/03/20,NULL,Heather,Heather,RATES,Asset,DefaultS2,BOFA swap,Long,288836,IR Swap,BOA SWAP REC 1.2915% 07/07/26 CME,900000,900000,3.08,3.08,1,1,2772000,2772000,0,9000,0,72000
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,BOFA swap,Long,288836,IR Swap,BOA SWAP REC 1.2915% 07/07/26 CME,900000,900000,3.08,3.08,1,1,2772000,2772000,0,9000,0,72000
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,BOFA swap,Long,288836,IR Swap,BOA SWAP REC 1.2915% 07/07/26 CME,600000,600000,3.08,3.08,1,1,1848000,1848000,0,6000,0,48000
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,BOFA swap,Short,288837,Swaption,BOA SWAPTION PAY 1.85% 3/29/21,-150000,-150000,0,5.5,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,BOFA swap,Short,288837,Swaption,BOA SWAPTION PAY 1.85% 3/29/21,-225000,-225000,0,5.5,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,RATES,Asset,DefaultS2,BOFA swap,Short,288837,Swaption,BOA SWAPTION PAY 1.85% 3/29/21,-225000,-225000,0,5.5,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,RATES,Asset,DefaultS2,BOFA swap,Short,288837,Swaption,BOA SWAPTION PAY 1.85% 3/29/21,-150000,-150000,0,5.5,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,CSI Swap,Short,288851,Swaption,CS SWAPTION STRADDLE 1.30% 06/07/21,-45000,-45000,0,0.02,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,RATES,Asset,DefaultS2,CSI Swap,Short,288851,Swaption,CS SWAPTION STRADDLE 1.30% 06/07/21,-30000,-30000,0,0.02,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,CSI Swap,Short,288851,Swaption,CS SWAPTION STRADDLE 1.30% 06/07/21,-30000,-30000,0,0.02,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,RATES,Asset,DefaultS2,CSI Swap,Short,288851,Swaption,CS SWAPTION STRADDLE 1.30% 06/07/21,-45000,-45000,0,0.02,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,RATES,Asset,DefaultS2,CSI Swap,Short,288852,Swaption,CS SWAPTION STRADDLE 1.315% 3/23/21,-45000,-45000,0,3.58,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,CSI Swap,Short,288852,Swaption,CS SWAPTION STRADDLE 1.315% 3/23/21,-30000,-30000,0,3.58,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,RATES,Asset,DefaultS2,CSI Swap,Short,288852,Swaption,CS SWAPTION STRADDLE 1.315% 3/23/21,-30000,-30000,0,3.58,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,CSI Swap,Short,288852,Swaption,CS SWAPTION STRADDLE 1.315% 3/23/21,-45000,-45000,0,3.58,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,DBAB swap,Short,288853,IR Swap,DB CPI SWAP PAY 3.065% 4/12/41 LCH,-675000,-675000,0,1.66,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,RATES,Asset,DefaultS2,DBAB swap,Short,288853,IR Swap,DB CPI SWAP PAY 3.065% 4/12/41 LCH,-450000,-450000,0,1.66,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,RATES,Asset,DefaultS2,DBAB swap,Short,288853,IR Swap,DB CPI SWAP PAY 3.065% 4/12/41 LCH,-675000,-675000,0,1.66,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,DBAB swap,Short,288853,IR Swap,DB CPI SWAP PAY 3.065% 4/12/41 LCH,-450000,-450000,0,1.66,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,DBAB swap,Long,288854,IR Swap,DB CPI SWAP REC CPI 4/12/41 LCH,450000,450000,2.13,2.13,1,1,958500,958500,0,0,0,22500
01/08/23,04/03/20,NULL,Heather,Heather,RATES,Asset,DefaultS2,DBAB swap,Long,288854,IR Swap,DB CPI SWAP REC CPI 4/12/41 LCH,675000,675000,2.13,2.13,1,1,1437750,1437750,0,0,0,33750
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,DBAB swap,Long,288854,IR Swap,DB CPI SWAP REC CPI 4/12/41 LCH,675000,675000,2.13,2.13,1,1,1437750,1437750,0,0,0,33750
01/08/23,04/03/20,NULL,Garfield,Garfield,RATES,Asset,DefaultS2,DBAB swap,Long,288854,IR Swap,DB CPI SWAP REC CPI 4/12/41 LCH,450000,450000,2.13,2.13,1,1,958500,958500,0,0,0,22500
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,DBAB swap,Short,288855,Swaption,DB REC SWAPTION 0.25% 07/01/21,-45000,-45000,0,2.56,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,RATES,Asset,DefaultS2,DBAB swap,Short,288855,Swaption,DB REC SWAPTION 0.25% 07/01/21,-30000,-30000,0,2.56,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,RATES,Asset,DefaultS2,DBAB swap,Short,288855,Swaption,DB REC SWAPTION 0.25% 07/01/21,-45000,-45000,0,2.56,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,DBAB swap,Short,288855,Swaption,DB REC SWAPTION 0.25% 07/01/21,-30000,-30000,0,2.56,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,RATES,Asset,DefaultS2,DBAB swap,Short,288856,Swaption,DB REC SWAPTION 0.25% 6/30/21,-30000,-30000,0,2.36,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,RATES,Asset,DefaultS2,DBAB swap,Short,288856,Swaption,DB REC SWAPTION 0.25% 6/30/21,-45000,-45000,0,2.36,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,RATES,Asset,DefaultS2,DBAB swap,Short,288856,Swaption,DB REC SWAPTION 0.25% 6/30/21,-30000,-30000,0,2.36,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,RATES,Asset,DefaultS2,DBAB swap,Short,288856,Swaption,DB REC SWAPTION 0.25% 6/30/21,-45000,-45000,0,2.36,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CSH,Asset,DefaultS2,Well Prime,Long,288803,AssetBacked,19626MAJ4,1440000,1440000,72,72,1,1,1036800,1036800,215.4,15261.6,215.4,58246.2
01/08/23,04/03/20,NULL,Heather,Heather,CSH,Asset,DefaultS2,Well Prime,Long,288803,AssetBacked,19626MAJ4,2160000,2160000,72,72,1,1,1555200,1555200,323.1,22892.4,323.1,87369.3
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CSH,Asset,DefaultS2,Well Prime,Long,288803,AssetBacked,19626MAJ4,2160000,2160000,72,72,1,1,1555200,1555200,323.1,22892.4,323.1,87369.3
01/08/23,04/03/20,NULL,Garfield,Garfield,CSH,Asset,DefaultS2,Well Prime,Long,288803,AssetBacked,19626MAJ4,1440000,1440000,72,72,1,1,1036800,1036800,215.4,15261.6,215.4,58246.2
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CSH,Finance,DefaultS2,Well Prime,Short,288905,Repo Contract,Repo 19626MAJ4 01/03/2017 01/06/2017 CSFB,-1323677,-1323677,73,73,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,CSH,Finance,DefaultS2,Well Prime,Short,288905,Repo Contract,Repo 19626MAJ4 01/03/2017 01/06/2017 CSFB,-1945404,-1945404,73,73,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CSH,Finance,DefaultS2,Well Prime,Short,288905,Repo Contract,Repo 19626MAJ4 01/03/2017 01/06/2017 CSFB,-2527019,-2527019,73,73,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,CSH,Finance,DefaultS2,Well Prime,Short,288905,Repo Contract,Repo 19626MAJ4 01/03/2017 01/06/2017 CSFB,-1403900,-1403900,73,73,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,CZN,Hedge,DefaultS2,CS Prime,Long,289135,Credit Index Cleared,CDX-NAHYS25V1-5Y ICECREDIT,9000000,9000000,97.5,97.5,1,1,0,0,-425,-13600,-425,-13175
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CZN,Hedge,DefaultS2,CS Prime,Long,289135,Credit Index Cleared,CDX-NAHYS25V1-5Y ICECREDIT,9000000,9000000,97.5,97.5,1,1,0,0,-425,-13600,-425,-13175
01/08/23,04/03/20,NULL,Garfield,Garfield,CZN,Hedge,DefaultS2,CS Prime,Long,289135,Credit Index Cleared,CDX-NAHYS25V1-5Y ICECREDIT,10500000,10500000,97.5,97.5,1,1,0,0,-495.8333,-15866.6667,-495.8333,-15370.8333
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CZN,Hedge,DefaultS2,CS Prime,Long,289135,Credit Index Cleared,CDX-NAHYS25V1-5Y ICECREDIT,1500000,1500000,97.5,97.5,1,1,0,0,-70.8333,-2266.6667,-70.8333,-2195.8333
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CZN,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,1845000,1845000,66,66,1,1,1217700,1217700,0,-18455.7272,0,-55355.8036
01/08/23,20/01/23,NULL,Garfield,Garfield,CZN,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,4375000,4375000,66,66,1,1,2887500,2887500,0,-43763.5807,0,-1049997.465
01/08/23,29/03/23,NULL,Garfield,Garfield,CZN,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,382000,382000,66,66,1,1,252120,252120,0,-3821.1858,0,168080.2213
01/08/23,04/03/20,NULL,Garfield,Garfield,CZN,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,1230000,1230000,66,66,1,1,811800,811800,0,-12303.8181,0,-36903.869
01/08/23,29/03/23,NULL,Heather,Heather,CZN,Asset,DefaultS2,DBAB Prime,Long,288800,Bond,177342AL6,327000,327000,66,66,1,1,215820,215820,0,-3271.0151,0,143880.1895
